tanggal,min,max,avg
2016-10-01,7890.3,9643.7,8767
2016-10-02,7899.3,9654.7,8777
2016-10-03,7902.9,9659.1,8781
2016-10-04,7925.4,9686.6,8806
2016-10-05,7910.1,9667.9,8789
2016-10-06,7916.4,9675.6,8796
2016-10-07,7907.4,9664.6,8786
2016-10-08,7866.0,9614.0,8740
2016-10-09,7863.3,9610.7,8737
2016-10-10,7875.0,9625.0,8750
2016-10-11,7855.2,9600.8,8728
2016-10-12,7853.4,9598.6,8726
2016-10-13,7882.2,9633.8,8758
2016-10-14,7862.4,9609.6,8736
2016-10-15,7840.8,9583.2,8712
2016-10-16,7872.3,9621.7,8747
2016-10-17,7864.2,9611.8,8738
2016-10-18,7887.6,9640.4,8764
2016-10-19,7884.9,9637.1,8761
2016-10-20,7870.5,9619.5,8745
2016-10-21,7858.8,9605.2,8732
2016-10-22,7850.7,9595.3,8723
2016-10-23,7860.6,9607.4,8734
2016-10-24,7872.3,9621.7,8747
2016-10-25,7875.9,9626.1,8751
2016-10-26,7853.4,9598.6,8726
2016-10-27,7900.2,9655.8,8778
2016-10-28,7876.8,9627.2,8752
2016-10-29,7833.6,9574.4,8704
2016-10-30,7832.7,9573.3,8703
2016-10-31,7853.4,9598.6,8726
2016-11-01,7861.5,9608.5,8735
2016-11-02,7876.8,9627.2,8752
2016-11-03,7874.1,9623.9,8749
2016-11-04,7875.9,9626.1,8751
2016-11-05,7847.1,9590.9,8719
2016-11-06,7848.9,9593.1,8721
2016-11-07,7873.2,9622.8,8748
2016-11-08,7866.9,9615.1,8741
2016-11-09,7884.0,9636.0,8760
2016-11-10,7869.6,9618.4,8744
2016-11-11,7875.9,9626.1,8751
2016-11-12,7858.8,9605.2,8732
2016-11-13,7854.3,9599.7,8727
2016-11-14,7794.9,9527.1,8661
2016-11-15,7884.9,9637.1,8761
2016-11-16,7875.0,9625.0,8750
2016-11-17,7893.0,9647.0,8770
2016-11-18,7877.7,9628.3,8753
2016-11-19,7802.1,9535.9,8669
2016-11-20,7887.6,9640.4,8764
2016-11-21,7904.7,9661.3,8783
2016-11-22,7825.5,9564.5,8695
2016-11-23,7927.2,9688.8,8808
2016-11-24,7912.8,9671.2,8792
2016-11-25,7894.8,9649.2,8772
2016-11-26,7870.5,9619.5,8745
2016-11-27,7863.3,9610.7,8737
2016-11-28,7855.2,9600.8,8728
2016-11-29,7880.4,9631.6,8756
2016-11-30,7854.3,9599.7,8727
2016-12-01,7888.5,9641.5,8765
2016-12-02,7902.9,9659.1,8781
2016-12-03,7875.0,9625.0,8750
2016-12-04,7877.7,9628.3,8753
2016-12-05,7889.4,9642.6,8766
2016-12-06,7939.8,9704.2,8822
2016-12-07,7910.1,9667.9,8789
2016-12-08,7910.1,9667.9,8789
2016-12-09,7950.6,9717.4,8834
2016-12-10,7888.5,9641.5,8765
2016-12-11,7908.3,9665.7,8787
2016-12-12,7880.4,9631.6,8756
2016-12-13,7929.0,9691.0,8810
2016-12-14,7929.0,9691.0,8810
2016-12-15,7932.6,9695.4,8814
2016-12-16,7927.2,9688.8,8808
2016-12-17,7905.6,9662.4,8784
2016-12-18,7921.8,9682.2,8802
2016-12-19,7928.1,9689.9,8809
2016-12-20,7922.7,9683.3,8803
2016-12-21,7909.2,9666.8,8788
2016-12-22,7915.5,9674.5,8795
2016-12-23,7951.5,9718.5,8835
2016-12-24,7982.1,9755.9,8869
2016-12-25,7937.1,9700.9,8819
2016-12-26,7942.5,9707.5,8825
2016-12-27,7947.9,9714.1,8831
2016-12-28,7959.6,9728.4,8844
2016-12-29,7977.6,9750.4,8864
2016-12-30,7971.3,9742.7,8857
2016-12-31,7955.1,9722.9,8839
2017-01-01,7917.3,9676.7,8797
2017-01-02,7931.7,9694.3,8813
2017-01-03,7959.6,9728.4,8844
2017-01-04,7969.5,9740.5,8855
2017-01-05,7922.7,9683.3,8803
2017-01-06,7952.4,9719.6,8836
2017-01-07,7908.3,9665.7,8787
2017-01-08,7923.6,9684.4,8804
2017-01-09,7953.3,9720.7,8837
2017-01-10,7980.3,9753.7,8867
2017-01-11,7967.7,9738.3,8853
2017-01-12,7976.7,9749.3,8863
2017-01-13,7985.7,9760.3,8873
2017-01-14,7961.4,9730.6,8846
2017-01-15,7970.4,9741.6,8856
2017-01-16,7991.1,9766.9,8879
2017-01-17,7981.2,9754.8,8868
2017-01-18,7968.6,9739.4,8854
2017-01-19,7989.3,9764.7,8877
2017-01-20,7997.4,9774.6,8886
2017-01-21,7964.1,9733.9,8849
2017-01-22,7965.0,9735.0,8850
2017-01-23,7958.7,9727.3,8843
2017-01-24,7974.0,9746.0,8860
2017-01-25,7974.0,9746.0,8860
2017-01-26,7998.3,9775.7,8887
2017-01-27,7951.5,9718.5,8835
2017-01-28,7933.5,9696.5,8815
2017-01-29,7946.1,9711.9,8829
2017-01-30,7964.1,9733.9,8849
2017-01-31,7941.6,9706.4,8824
2017-02-01,7952.4,9719.6,8836
2017-02-02,7948.8,9715.2,8832
2017-02-03,7938.9,9703.1,8821
2017-02-04,7919.1,9678.9,8799
2017-02-05,7911.9,9670.1,8791
2017-02-06,7955.1,9722.9,8839
2017-02-07,7964.1,9733.9,8849
2017-02-08,7938.9,9703.1,8821
2017-02-09,7937.1,9700.9,8819
2017-02-10,7940.7,9705.3,8823
2017-02-11,7937.1,9700.9,8819
2017-02-12,7915.5,9674.5,8795
2017-02-13,7952.4,9719.6,8836
2017-02-14,7946.1,9711.9,8829
2017-02-15,7925.4,9686.6,8806
2017-02-16,7926.3,9687.7,8807
2017-02-17,7918.2,9677.8,8798
2017-02-18,7921.8,9682.2,8802
2017-02-19,7903.8,9660.2,8782
2017-02-20,7926.3,9687.7,8807
2017-02-21,7918.2,9677.8,8798
2017-02-22,7903.8,9660.2,8782
2017-02-23,8545.5,10444.5,9495
2017-02-24,7878.6,9629.4,8754
2017-02-25,7873.2,9622.8,8748
2017-02-26,7853.4,9598.6,8726
2017-02-27,7877.7,9628.3,8753
2017-02-28,7888.5,9641.5,8765
2017-03-01,7875.0,9625.0,8750
2017-03-02,7867.8,9616.2,8742
2017-03-03,7875.0,9625.0,8750
2017-03-04,7866.0,9614.0,8740
2017-03-05,7864.2,9611.8,8738
2017-03-06,7860.6,9607.4,8734
2017-03-07,7849.8,9594.2,8722
2017-03-08,7830.9,9571.1,8701
2017-03-09,7828.2,9567.8,8698
2017-03-10,7840.8,9583.2,8712
2017-03-11,7833.6,9574.4,8704
2017-03-12,7821.0,9559.0,8690
2017-03-13,7821.0,9559.0,8690
2017-03-14,7788.6,9519.4,8654
2017-03-15,7802.1,9535.9,8669
2017-03-16,7802.1,9535.9,8669
2017-03-17,7812.9,9549.1,8681
2017-03-18,7776.9,9505.1,8641
2017-03-19,7776.0,9504.0,8640
2017-03-20,7789.5,9520.5,8655
2017-03-21,7792.2,9523.8,8658
2017-03-22,7805.7,9540.3,8673
2017-03-23,7803.9,9538.1,8671
2017-03-24,7788.6,9519.4,8654
2017-03-25,7783.2,9512.8,8648
2017-03-26,7786.8,9517.2,8652
2017-03-27,7804.8,9539.2,8672
2017-03-28,7776.9,9505.1,8641
2017-03-29,7784.1,9513.9,8649
2017-03-30,7775.1,9502.9,8639
2017-03-31,7755.3,9478.7,8617
2017-04-01,7736.4,9455.6,8596
2017-04-02,8408.7,10277.3,9343
2017-04-03,7749.0,9471.0,8610
2017-04-04,7747.2,9468.8,8608
2017-04-05,7749.0,9471.0,8610
2017-04-06,7734.6,9453.4,8594
2017-04-07,7740.0,9460.0,8600
2017-04-08,7757.1,9480.9,8619
2017-04-09,7752.6,9475.4,8614
2017-04-10,7756.2,9479.8,8618
2017-04-11,7773.3,9500.7,8637
2017-04-12,7752.6,9475.4,8614
2017-04-13,7745.4,9466.6,8606
2017-04-14,7730.1,9447.9,8589
2017-04-15,7758.9,9483.1,8621
2017-04-16,7763.4,9488.6,8626
2017-04-17,7768.8,9495.2,8632
2017-04-18,7782.3,9511.7,8647
2017-04-19,7767.9,9494.1,8631
2017-04-20,7768.8,9495.2,8632
2017-04-21,7778.7,9507.3,8643
2017-04-22,7774.2,9501.8,8638
2017-04-23,7767.9,9494.1,8631
2017-04-24,7773.3,9500.7,8637
2017-04-25,7771.5,9498.5,8635
2017-04-26,7766.1,9491.9,8629
2017-04-27,7750.8,9473.2,8612
2017-04-28,7755.3,9478.7,8617
2017-04-29,7777.8,9506.2,8642
2017-04-30,7774.2,9501.8,8638
2017-05-01,7769.7,9496.3,8633
2017-05-02,7767.0,9493.0,8630
2017-05-03,7775.1,9502.9,8639
2017-05-04,7764.3,9489.7,8627
2017-05-05,7783.2,9512.8,8648
2017-05-06,7785.0,9515.0,8650
2017-05-07,7773.3,9500.7,8637
2017-05-08,7785.0,9515.0,8650
2017-05-09,7785.0,9515.0,8650
2017-05-10,7820.1,9557.9,8689
2017-05-11,7815.6,9552.4,8684
2017-05-12,7848.0,9592.0,8720
2017-05-13,7854.3,9599.7,8727
2017-05-14,7887.6,9640.4,8764
2017-05-15,7821.0,9559.0,8690
2017-05-16,7836.3,9577.7,8707
2017-05-17,7826.4,9565.6,8696
2017-05-18,7814.7,9551.3,8683
2017-05-19,7821.0,9559.0,8690
2017-05-20,7826.4,9565.6,8696
2017-05-21,7822.8,9561.2,8692
2017-05-22,7835.4,9576.6,8706
2017-05-23,7818.3,9555.7,8687
2017-05-24,7825.5,9564.5,8695
2017-05-25,7824.6,9563.4,8694
2017-05-26,7817.4,9554.6,8686
2017-05-27,7819.2,9556.8,8688
2017-05-28,7813.8,9550.2,8682
2017-05-29,7823.7,9562.3,8693
2017-05-30,7821.0,9559.0,8690
2017-05-31,7819.2,9556.8,8688
2017-06-01,7823.7,9562.3,8693
2017-06-02,7823.7,9562.3,8693
2017-06-03,7821.0,9559.0,8690
2017-06-04,7833.6,9574.4,8704
2017-06-05,7844.4,9587.6,8716
2017-06-06,7838.1,9579.9,8709
2017-06-07,7847.1,9590.9,8719
2017-06-08,7839.9,9582.1,8711
2017-06-09,7849.8,9594.2,8722
2017-06-10,7855.2,9600.8,8728
2017-06-11,7852.5,9597.5,8725
2017-06-12,7843.5,9586.5,8715
2017-06-13,7832.7,9573.3,8703
2017-06-14,7848.0,9592.0,8720
2017-06-15,7851.6,9596.4,8724
2017-06-16,7840.8,9583.2,8712
2017-06-17,7839.0,9581.0,8710
2017-06-18,7824.6,9563.4,8694
2017-06-19,7834.5,9575.5,8705
2017-06-20,7828.2,9567.8,8698
2017-06-21,7834.5,9575.5,8705
2017-06-22,7842.6,9585.4,8714
2017-06-23,7847.1,9590.9,8719
2017-06-24,7844.4,9587.6,8716
2017-06-25,7826.4,9565.6,8696
2017-06-26,7816.5,9553.5,8685
2017-06-27,7833.6,9574.4,8704
2017-06-28,7846.2,9589.8,8718
2017-06-29,7837.2,9578.8,8708
2017-06-30,7850.7,9595.3,8723
2017-07-01,7848.9,9593.1,8721
2017-07-02,7852.5,9597.5,8725
2017-07-03,7850.7,9595.3,8723
2017-07-04,7845.3,9588.7,8717
2017-07-05,7848.9,9593.1,8721
2017-07-06,7838.1,9579.9,8709
2017-07-07,7830.0,9570.0,8700
2017-07-08,7832.7,9573.3,8703
2017-07-09,7825.5,9564.5,8695
2017-07-10,7830.9,9571.1,8701
2017-07-11,7815.6,9552.4,8684
2017-07-12,7816.5,9553.5,8685
2017-07-13,7804.8,9539.2,8672
2017-07-14,7812.0,9548.0,8680
2017-07-15,7813.8,9550.2,8682
2017-07-16,7815.6,9552.4,8684
2017-07-17,7816.5,9553.5,8685
2017-07-18,7805.7,9540.3,8673
2017-07-19,7808.4,9543.6,8676
2017-07-20,7816.5,9553.5,8685
2017-07-21,7803.9,9538.1,8671
2017-07-22,7803.9,9538.1,8671
2017-07-23,7799.4,9532.6,8666
2017-07-24,7808.4,9543.6,8676
2017-07-25,7813.8,9550.2,8682
2017-07-26,7813.8,9550.2,8682
2017-07-27,7804.8,9539.2,8672
2017-07-28,7798.5,9531.5,8665
2017-07-29,7794.0,9526.0,8660
2017-07-30,7795.8,9528.2,8662
2017-07-31,7803.0,9537.0,8670
2017-08-01,7816.5,9553.5,8685
2017-08-02,7812.9,9549.1,8681
2017-08-03,7820.1,9557.9,8689
2017-08-04,7803.0,9537.0,8670
2017-08-05,7811.1,9546.9,8679
2017-08-06,7810.2,9545.8,8678
2017-08-07,7819.2,9556.8,8688
2017-08-08,7803.0,9537.0,8670
2017-08-09,7798.5,9531.5,8665
2017-08-10,7799.4,9532.6,8666
2017-08-11,7808.4,9543.6,8676
2017-08-12,7813.8,9550.2,8682
2017-08-13,7813.8,9550.2,8682
2017-08-14,7816.5,9553.5,8685
2017-08-15,7824.6,9563.4,8694
2017-08-16,7818.3,9555.7,8687
2017-08-17,7816.5,9553.5,8685
2017-08-18,7832.7,9573.3,8703
2017-08-19,7835.4,9576.6,8706
2017-08-20,7823.7,9562.3,8693
2017-08-21,7830.9,9571.1,8701
2017-08-22,7823.7,9562.3,8693
2017-08-23,7794.9,9527.1,8661
2017-08-24,7801.2,9534.8,8668
2017-08-25,7820.1,9557.9,8689
2017-08-26,7826.4,9565.6,8696
2017-08-27,7818.3,9555.7,8687
2017-08-28,7821.9,9560.1,8691
2017-08-29,7811.1,9546.9,8679
2017-08-30,7823.7,9562.3,8693
2017-08-31,7834.5,9575.5,8705
2017-09-01,7816.5,9553.5,8685
2017-09-02,7829.1,9568.9,8699
2017-09-03,7829.1,9568.9,8699
2017-09-04,7837.2,9578.8,8708
2017-09-05,7871.4,9620.6,8746
2017-09-06,7843.5,9586.5,8715
2017-09-07,7862.4,9609.6,8736
2017-09-08,7859.7,9606.3,8733
2017-09-09,7858.8,9605.2,8732
2017-09-10,7867.8,9616.2,8742
2017-09-11,7856.1,9601.9,8729
2017-09-12,7860.6,9607.4,8734
2017-09-13,7855.2,9600.8,8728
2017-09-14,7866.9,9615.1,8741
2017-09-15,7882.2,9633.8,8758
2017-09-16,7900.2,9655.8,8778
2017-09-17,7900.2,9655.8,8778
2017-09-18,7907.4,9664.6,8786
2017-09-19,7932.6,9695.4,8814
2017-09-20,7916.4,9675.6,8796
2017-09-21,7914.6,9673.4,8794
2017-09-22,7937.1,9700.9,8819
2017-09-23,7952.4,9719.6,8836
2017-09-24,7983.9,9758.1,8871
2017-09-25,8022.6,9805.4,8914
2017-09-26,8008.2,9787.8,8898
2017-09-27,8026.2,9809.8,8918
2017-09-28,8033.4,9818.6,8926
2017-09-29,8034.3,9819.7,8927
2017-09-30,8019.0,9801.0,8910
2017-10-01,8017.2,9798.8,8908
2017-10-02,8045.1,9832.9,8939
2017-10-03,8046.0,9834.0,8940
2017-10-04,8045.1,9832.9,8939
2017-10-05,8064.9,9857.1,8961
2017-10-06,8078.4,9873.6,8976
2017-10-07,8056.8,9847.2,8952
2017-10-08,8076.6,9871.4,8974
2017-10-09,8086.5,9883.5,8985
2017-10-10,8084.7,9881.3,8983
2017-10-11,8107.2,9908.8,9008
2017-10-12,8098.2,9897.8,8998
2017-10-13,8103.6,9904.4,9004
2017-10-14,8086.5,9883.5,8985
2017-10-15,8091.0,9889.0,8990
2017-10-16,8116.2,9919.8,9018
2017-10-17,8121.6,9926.4,9024
2017-10-18,8134.2,9941.8,9038
2017-10-19,8134.2,9941.8,9038
2017-10-20,8126.1,9931.9,9029
2017-10-21,8129.7,9936.3,9033
2017-10-22,8143.2,9952.8,9048
2017-10-23,8150.4,9961.6,9056
2017-10-24,8157.6,9970.4,9064
2017-10-25,8143.2,9952.8,9048
2017-10-26,8147.7,9958.3,9053
2017-10-27,8154.9,9967.1,9061
2017-10-28,8143.2,9952.8,9048
2017-10-29,8154.9,9967.1,9061
2017-10-30,8173.8,9990.2,9082
2017-10-31,8188.2,10007.8,9098
2017-11-01,8185.5,10004.5,9095
2017-11-02,8201.7,10024.3,9113
2017-11-03,8205.3,10028.7,9117
2017-11-04,8215.2,10040.8,9128
2017-11-05,8221.5,10048.5,9135
2017-11-06,8216.1,10041.9,9129
2017-11-07,8206.2,10029.8,9118
2017-11-08,8182.8,10001.2,9092
2017-11-09,8220.6,10047.4,9134
2017-11-10,8223.3,10050.7,9137
2017-11-11,8226.9,10055.1,9141
2017-11-12,8235.9,10066.1,9151
2017-11-13,8255.7,10090.3,9173
2017-11-14,8274.6,10113.4,9194
2017-11-15,8298.9,10143.1,9221
2017-11-16,8316.9,10165.1,9241
2017-11-17,8313.3,10160.7,9237
2017-11-18,8305.2,10150.8,9228
2017-11-19,8302.5,10147.5,9225
2017-11-20,8337.6,10190.4,9264
2017-11-21,8324.1,10173.9,9249
2017-11-22,8345.7,10200.3,9273
2017-11-23,8328.6,10179.4,9254
2017-11-24,8328.6,10179.4,9254
2017-11-25,8326.8,10177.2,9252
2017-11-26,8326.8,10177.2,9252
2017-11-27,8318.7,10167.3,9243
2017-11-28,8344.8,10199.2,9272
2017-11-29,8353.8,10210.2,9282
2017-11-30,8341.2,10194.8,9268
2017-12-01,8351.1,10206.9,9279
2017-12-02,8350.2,10205.8,9278
2017-12-03,8347.5,10202.5,9275
2017-12-04,8354.7,10211.3,9283
2017-12-05,8379.9,10242.1,9311
2017-12-06,8391.6,10256.4,9324
2017-12-07,8377.2,10238.8,9308
2017-12-08,8386.2,10249.8,9318
2017-12-09,8410.5,10279.5,9345
2017-12-10,8422.2,10293.8,9358
2017-12-11,8479.8,10364.2,9422
2017-12-12,8488.8,10375.2,9432
2017-12-13,8496.0,10384.0,9440
2017-12-14,8544.6,10443.4,9494
2017-12-15,8555.4,10456.6,9506
2017-12-16,8560.8,10463.2,9512
2017-12-17,8560.8,10463.2,9512
2017-12-18,8660.7,10585.3,9623
2017-12-19,8744.4,10687.6,9716
2017-12-20,8767.8,10716.2,9742
2017-12-21,8819.1,10778.9,9799
2017-12-22,8856.9,10825.1,9841
2017-12-23,8809.2,10766.8,9788
2017-12-24,8840.7,10805.3,9823
2017-12-25,8831.7,10794.3,9813
2017-12-26,8842.5,10807.5,9825
2017-12-27,8860.5,10829.5,9845
2017-12-28,8872.2,10843.8,9858
2017-12-29,8923.5,10906.5,9915
2017-12-30,8946.0,10934.0,9940
2017-12-31,8947.8,10936.2,9942
2018-01-01,8935.2,10920.8,9928
2018-01-02,9011.7,11014.3,10013
2018-01-03,9096.3,11117.7,10107
2018-01-04,9114.3,11139.7,10127
2018-01-05,9102.6,11125.4,10114
2018-01-06,9103.5,11126.5,10115
2018-01-07,9119.7,11146.3,10133
2018-01-08,9197.1,11240.9,10219
2018-01-09,9275.4,11336.6,10306
2018-01-10,9293.4,11358.6,10326
2018-01-11,9414.0,11506.0,10460
2018-01-12,9434.7,11531.3,10483
2018-01-13,9512.1,11625.9,10569
2018-01-14,9527.4,11644.6,10586
2018-01-15,9570.6,11697.4,10634
2018-01-16,9536.4,11655.6,10596
2018-01-17,9575.1,11702.9,10639
2018-01-18,9595.8,11728.2,10662
2018-01-19,9597.6,11730.4,10664
2018-01-20,9601.2,11734.8,10668
2018-01-21,9599.4,11732.6,10666
2018-01-22,9645.3,11788.7,10717
2018-01-23,9627.3,11766.7,10697
2018-01-24,9604.8,11739.2,10672
2018-01-25,9604.8,11739.2,10672
2018-01-26,9634.5,11775.5,10705
2018-01-27,9587.7,11718.3,10653
2018-01-28,9598.5,11731.5,10665
2018-01-29,9596.7,11729.3,10663
2018-01-30,9594.0,11726.0,10660
2018-01-31,9582.3,11711.7,10647
2018-02-01,9603.9,11738.1,10671
2018-02-02,9609.3,11744.7,10677
2018-02-03,9573.3,11700.7,10637
2018-02-04,9580.5,11709.5,10645
2018-02-05,9567.9,11694.1,10631
2018-02-06,9540.9,11661.1,10601
2018-02-07,9536.4,11655.6,10596
2018-02-08,9566.1,11691.9,10629
2018-02-09,9560.7,11685.3,10623
2018-02-10,9534.6,11653.4,10594
2018-02-11,9536.4,11655.6,10596
2018-02-12,9589.5,11720.5,10655
2018-02-13,9580.5,11709.5,10645
2018-02-14,9557.1,11680.9,10619
2018-02-15,9529.2,11646.8,10588
2018-02-16,9508.5,11621.5,10565
2018-02-17,9516.6,11631.4,10574
2018-02-18,9515.7,11630.3,10573
2018-02-19,9561.6,11686.4,10624
2018-02-20,9530.1,11647.9,10589
2018-02-21,9530.1,11647.9,10589
2018-02-22,9527.4,11644.6,10586
2018-02-23,9512.1,11625.9,10569
2018-02-24,9492.3,11601.7,10547
2018-02-25,9502.2,11613.8,10558
2018-02-26,9454.5,11555.5,10505
2018-02-27,9421.2,11514.8,10468
2018-02-28,9409.5,11500.5,10455
2018-03-01,9387.0,11473.0,10430
2018-03-02,9369.9,11452.1,10411
2018-03-03,9319.5,11390.5,10355
2018-03-04,9319.5,11390.5,10355
2018-03-05,9248.4,11303.6,10276
2018-03-06,9207.0,11253.0,10230
2018-03-07,9185.4,11226.6,10206
2018-03-08,9184.5,11225.5,10205
2018-03-09,9177.3,11216.7,10197
2018-03-10,9160.2,11195.8,10178
2018-03-11,9177.3,11216.7,10197
2018-03-12,9179.1,11218.9,10199
2018-03-13,9117.0,11143.0,10130
2018-03-14,9092.7,11113.3,10103
2018-03-15,9070.2,11085.8,10078
2018-03-16,9078.3,11095.7,10087
2018-03-17,9080.1,11097.9,10089
2018-03-18,9062.1,11075.9,10069
2018-03-19,9010.8,11013.2,10012
2018-03-20,9006.3,11007.7,10007
2018-03-21,9022.5,11027.5,10025
2018-03-22,9010.8,11013.2,10012
2018-03-23,8977.5,10972.5,9975
2018-03-24,8980.2,10975.8,9978
2018-03-25,8978.4,10973.6,9976
2018-03-26,8981.1,10976.9,9979
2018-03-27,8987.4,10984.6,9986
2018-03-28,8972.1,10965.9,9969
2018-03-29,8969.4,10962.6,9966
2018-03-30,8951.4,10940.6,9946
2018-03-31,8949.6,10938.4,9944
2018-04-01,8958.6,10949.4,9954
2018-04-02,8921.7,10904.3,9913
2018-04-03,8903.7,10882.3,9893
2018-04-04,8876.7,10849.3,9863
2018-04-05,8855.1,10822.9,9839
2018-04-06,8843.4,10808.6,9826
2018-04-07,8811.9,10770.1,9791
2018-04-08,8802.0,10758.0,9780
2018-04-09,8786.7,10739.3,9763
2018-04-10,8795.7,10750.3,9773
2018-04-11,8790.3,10743.7,9767
2018-04-12,8762.4,10709.6,9736
2018-04-13,8777.7,10728.3,9753
2018-04-14,8752.5,10697.5,9725
2018-04-15,8761.5,10708.5,9735
2018-04-16,8750.7,10695.3,9723
2018-04-17,8744.4,10687.6,9716
2018-04-18,8744.4,10687.6,9716
2018-04-19,8735.4,10676.6,9706
2018-04-20,8749.8,10694.2,9722
2018-04-21,8730.0,10670.0,9700
2018-04-22,8718.3,10655.7,9687
2018-04-23,8722.8,10661.2,9692
2018-04-24,8708.4,10643.6,9676
2018-04-25,8694.0,10626.0,9660
2018-04-26,8700.3,10633.7,9667
2018-04-27,8679.6,10608.4,9644
2018-04-28,8677.8,10606.2,9642
2018-04-29,8658.9,10583.1,9621
2018-04-30,8689.5,10620.5,9655
2018-05-01,8685.9,10616.1,9651
2018-05-02,8652.6,10575.4,9614
2018-05-03,8647.2,10568.8,9608
2018-05-04,8640.9,10561.1,9601
2018-05-05,8658.0,10582.0,9620
2018-05-06,8630.1,10547.9,9589
2018-05-07,8593.2,10502.8,9548
2018-05-08,8565.3,10468.7,9517
2018-05-09,8563.5,10466.5,9515
2018-05-10,8534.7,10431.3,9483
2018-05-11,8551.8,10452.2,9502
2018-05-12,8562.6,10465.4,9514
2018-05-13,8567.1,10470.9,9519
2018-05-14,8561.7,10464.3,9513
2018-05-15,8562.6,10465.4,9514
2018-05-16,8569.8,10474.2,9522
2018-05-17,8576.1,10481.9,9529
2018-05-18,8549.1,10448.9,9499
2018-05-19,8548.2,10447.8,9498
2018-05-20,8534.7,10431.3,9483
2018-05-21,8501.4,10390.6,9446
2018-05-22,8535.6,10432.4,9484
2018-05-23,8496.9,10385.1,9441
2018-05-24,8501.4,10390.6,9446
2018-05-25,8507.7,10398.3,9453
2018-05-26,8511.3,10402.7,9457
2018-05-27,8512.2,10403.8,9458
2018-05-28,8505.0,10395.0,9450
2018-05-29,8510.4,10401.6,9456
2018-05-30,8500.5,10389.5,9445
2018-05-31,8513.1,10404.9,9459
2018-06-01,8502.3,10391.7,9447
2018-06-02,8500.5,10389.5,9445
2018-06-03,8490.6,10377.4,9434
2018-06-04,8511.3,10402.7,9457
2018-06-05,8511.3,10402.7,9457
2018-06-06,8504.1,10393.9,9449
2018-06-07,8478.0,10362.0,9420
2018-06-08,8479.8,10364.2,9422
2018-06-09,8497.8,10386.2,9442
2018-06-10,8504.1,10393.9,9449
2018-06-11,8508.6,10399.4,9454
2018-06-12,8515.8,10408.2,9462
2018-06-13,8484.3,10369.7,9427
2018-06-14,8472.6,10355.4,9414
2018-06-15,8486.1,10371.9,9429
2018-06-16,8509.5,10400.5,9455
2018-06-17,8492.4,10379.6,9436
2018-06-18,8500.5,10389.5,9445
2018-06-19,8484.3,10369.7,9427
2018-06-20,8480.7,10365.3,9423
2018-06-21,8486.1,10371.9,9429
2018-06-22,8479.8,10364.2,9422
2018-06-23,8469.0,10351.0,9410
2018-06-24,8466.3,10347.7,9407
2018-06-25,8452.8,10331.2,9392
2018-06-26,8467.2,10348.8,9408
2018-06-27,8463.6,10344.4,9404
2018-06-28,8441.1,10316.9,9379
2018-06-29,8420.4,10291.6,9356
2018-06-30,8437.5,10312.5,9375
2018-07-01,8451.9,10330.1,9391
2018-07-02,8442.9,10319.1,9381
2018-07-03,8419.5,10290.5,9355
2018-07-04,8415.9,10286.1,9351
2018-07-05,8409.6,10278.4,9344
2018-07-06,8397.0,10263.0,9330
2018-07-07,8397.9,10264.1,9331
2018-07-08,8402.4,10269.6,9336
2018-07-09,8429.4,10302.6,9366
2018-07-10,8415.9,10286.1,9351
2018-07-11,8440.2,10315.8,9378
2018-07-12,8448.3,10325.7,9387
2018-07-13,8426.7,10299.3,9363
2018-07-14,8430.3,10303.7,9367
2018-07-15,8427.6,10300.4,9364
2018-07-16,8409.6,10278.4,9344
2018-07-17,8393.4,10258.6,9326
2018-07-18,8390.7,10255.3,9323
2018-07-19,8396.1,10261.9,9329
2018-07-20,8403.3,10270.7,9337
2018-07-21,8411.4,10280.6,9346
2018-07-22,8410.5,10279.5,9345
2018-07-23,8418.6,10289.4,9354
2018-07-24,8414.1,10283.9,9349
2018-07-25,8400.6,10267.4,9334
2018-07-26,8397.0,10263.0,9330
2018-07-27,8408.7,10277.3,9343
2018-07-28,8403.3,10270.7,9337
2018-07-29,8407.8,10276.2,9342
2018-07-30,8400.6,10267.4,9334
2018-07-31,8400.6,10267.4,9334
2018-08-01,8388.9,10253.1,9321
2018-08-02,8390.7,10255.3,9323
2018-08-03,8390.7,10255.3,9323
2018-08-04,8418.6,10289.4,9354
2018-08-05,8388.9,10253.1,9321
2018-08-06,8391.6,10256.4,9324
2018-08-07,8391.6,10256.4,9324
2018-08-08,8392.5,10257.5,9325
2018-08-09,8400.6,10267.4,9334
2018-08-10,8404.2,10271.8,9338
2018-08-11,8400.6,10267.4,9334
2018-08-12,8388.9,10253.1,9321
2018-08-13,8379.0,10241.0,9310
2018-08-14,8382.6,10245.4,9314
2018-08-15,8371.8,10232.2,9302
2018-08-16,8371.8,10232.2,9302
2018-08-17,8372.7,10233.3,9303
2018-08-18,8377.2,10238.8,9308
2018-08-19,8379.0,10241.0,9310
2018-08-20,8369.1,10228.9,9299
2018-08-21,8361.0,10219.0,9290
2018-08-22,8356.5,10213.5,9285
2018-08-23,8363.7,10222.3,9293
2018-08-24,8379.9,10242.1,9311
2018-08-25,8388.9,10253.1,9321
2018-08-26,8385.3,10248.7,9317
2018-08-27,8406.9,10275.1,9341
2018-08-28,8411.4,10280.6,9346
2018-08-29,8420.4,10291.6,9356
2018-08-30,8431.2,10304.8,9368
